offline_datapoint_29 1573564522 0,000
offline_datapoint_22 1573564522 7454,720
offline_datapoint_4 1573564522 0,002
offline_datapoint_11 1573564527 158941,000
offline_datapoint_5 1573564527 2300,000
offline_datapoint_26 1573564527 256290816,000
offline_datapoint_14 1573564527 249507840,000
offline_datapoint_3 1573564527 8852692992,000
offline_datapoint_9 1573564527 100823040,000
offline_datapoint_25 1573564527 1826,000
offline_datapoint_19 1573564525 0,000
offline_datapoint_8 1573564525 5267,670
offline_datapoint_21 1573564527 100823040,000
offline_datapoint_1 1573564525 0,000
offline_datapoint_20 1573564527 4931948544,000
offline_datapoint_7 1573564527 4959944704,000
offline_datapoint_6 1573564525 0,260
offline_datapoint_12 1573564525 4,141
offline_datapoint_24 1573564525 2,344
offline_datapoint_13 1573564525 5465,400
offline_datapoint_18 1573564527 0,000
offline_datapoint_0 1573564525 6674,783
offline_datapoint_16 1573564525 405,128
offline_datapoint_28 1573564525 0,329
offline_datapoint_17 1573564525 15,672
offline_datapoint_10 1573564525 99,504
offline_datapoint_29 1573564525 1,334
offline_datapoint_22 1573564525 6743,149
offline_datapoint_4 1573564525 0,003
offline_datapoint_11 1573564530 158941,000
offline_datapoint_5 1573564530 2303,000
offline_datapoint_26 1573564530 256368640,000
offline_datapoint_14 1573564530 249507840,000
offline_datapoint_3 1573564530 8855363584,000
offline_datapoint_9 1573564530 100331520,000
offline_datapoint_25 1573564530 1827,000
offline_datapoint_19 1573564528 0,000
offline_datapoint_8 1573564528 4179,429
offline_datapoint_21 1573564530 100331520,000
offline_datapoint_1 1573564528 0,000
offline_datapoint_20 1573564530 4935045120,000
offline_datapoint_7 1573564530 4968173568,000
offline_datapoint_6 1573564528 0,000
offline_datapoint_12 1573564528 3,861
offline_datapoint_24 1573564528 2,084
offline_datapoint_13 1573564528 5058,870
offline_datapoint_18 1573564530 6,000
offline_datapoint_0 1573564528 5988,002
offline_datapoint_16 1573564528 260,797
offline_datapoint_28 1573564528 0,206
offline_datapoint_17 1573564528 10,005
offline_datapoint_10 1573564528 99,657
offline_datapoint_29 1573564528 0,000
offline_datapoint_22 1573564528 8618,667
offline_datapoint_4 1573564528 0,002
offline_datapoint_11 1573564533 158941,000
offline_datapoint_5 1573564533 2301,000
offline_datapoint_26 1573564533 256368640,000
offline_datapoint_14 1573564533 249507840,000
offline_datapoint_3 1573564533 8856236032,000
offline_datapoint_9 1573564533 100171776,000
offline_datapoint_25 1573564533 1825,000
offline_datapoint_19 1573564531 0,000
offline_datapoint_8 1573564531 4917,859
offline_datapoint_21 1573564533 100171776,000
offline_datapoint_1 1573564531 0,000
offline_datapoint_20 1573564533 4933890048,000
offline_datapoint_7 1573564533 4962549760,000
offline_datapoint_6 1573564531 0,130
offline_datapoint_12 1573564531 4,438
offline_datapoint_24 1573564531 2,083
offline_datapoint_13 1573564531 5315,127
offline_datapoint_18 1573564533 0,000
offline_datapoint_0 1573564531 6677,903
offline_datapoint_16 1573564531 364,607
offline_datapoint_28 1573564531 0,198
offline_datapoint_17 1573564531 9,665
offline_datapoint_10 1573564531 99,681
offline_datapoint_29 1573564531 0,000
offline_datapoint_22 1573564531 6938,483
offline_datapoint_4 1573564531 0,002
offline_datapoint_11 1573564536 158941,000
offline_datapoint_5 1573564536 2304,000
offline_datapoint_26 1573564536 256368640,000
offline_datapoint_14 1573564536 249507840,000
offline_datapoint_3 1573564536 8857427968,000
offline_datapoint_9 1573564536 100626432,000
offline_datapoint_25 1573564536 1823,000
offline_datapoint_19 1573564534 0,000
offline_datapoint_8 1573564534 6628,286
offline_datapoint_21 1573564536 100626432,000
offline_datapoint_1 1573564534 0,000
offline_datapoint_20 1573564536 4935008256,000
offline_datapoint_7 1573564536 4963110912,000
offline_datapoint_6 1573564534 0,000
offline_datapoint_12 1573564534 4,490
offline_datapoint_24 1573564534 1,952
offline_datapoint_13 1573564534 5107,368
offline_datapoint_18 1573564536 0,000
offline_datapoint_0 1573564534 6504,708
offline_datapoint_16 1573564534 406,711
offline_datapoint_28 1573564534 0,410
offline_datapoint_17 1573564534 26,315
offline_datapoint_10 1573564534 99,408
offline_datapoint_29 1573564534 1,332
offline_datapoint_22 1573564534 6513,418
offline_datapoint_4 1573564534 0,004
offline_datapoint_11 1573564539 158941,000
offline_datapoint_5 1573564539 2300,000
offline_datapoint_26 1573564539 256368640,000
offline_datapoint_14 1573564539 249507840,000
offline_datapoint_3 1573564539 8856977408,000
offline_datapoint_9 1573564539 100622336,000
offline_datapoint_25 1573564539 1823,000
offline_datapoint_19 1573564537 0,000
offline_datapoint_8 1573564537 820,712
offline_datapoint_21 1573564539 100622336,000
offline_datapoint_1 1573564537 0,000
offline_datapoint_20 1573564539 4934598656,000
offline_datapoint_7 1573564539 4962103296,000
offline_datapoint_6 1573564537 0,130
offline_datapoint_12 1573564537 1,178
offline_datapoint_24 1573564537 0,781
offline_datapoint_13 1573564537 4492,581
offline_datapoint_18 1573564539 0,000
offline_datapoint_0 1573564537 5059,279
offline_datapoint_16 1573564537 96,005
offline_datapoint_28 1573564537 0,166
offline_datapoint_17 1573564537 6,000
offline_datapoint_10 1573564537 99,756
offline_datapoint_29 1573564537 0,667
offline_datapoint_22 1573564537 6257,778
offline_datapoint_4 1573564537 0,002
offline_datapoint_11 1573564542 158967,000
offline_datapoint_5 1573564542 2301,000
offline_datapoint_26 1573564542 256368640,000
offline_datapoint_14 1573564542 249507840,000
offline_datapoint_3 1573564542 8857116672,000
offline_datapoint_9 1573564542 100700160,000
offline_datapoint_25 1573564542 1823,000
offline_datapoint_19 1573564540 0,000
offline_datapoint_8 1573564540 8647,773
offline_datapoint_21 1573564542 100700160,000
offline_datapoint_1 1573564540 0,000
offline_datapoint_20 1573564542 4934963200,000
offline_datapoint_7 1573564542 4962967552,000
offline_datapoint_6 1573564540 0,000
offline_datapoint_12 1573564540 5,496
offline_datapoint_24 1573564540 3,124
offline_datapoint_13 1573564540 5080,908
offline_datapoint_18 1573564542 0,000
offline_datapoint_0 1573564540 6606,280
offline_datapoint_16 1573564540 490,798
offline_datapoint_28 1573564540 0,368
offline_datapoint_17 1573564540 14,661
offline_datapoint_10 1573564540 99,451
offline_datapoint_29 1573564540 0,000
offline_datapoint_22 1573564540 7237,818
offline_datapoint_4 1573564540 0,004
offline_datapoint_11 1573564545 158967,000
offline_datapoint_5 1573564545 2317,000
offline_datapoint_26 1573564545 256389120,000
offline_datapoint_14 1573564545 249516032,000
offline_datapoint_3 1573564545 8863059968,000
offline_datapoint_9 1573564545 100515840,000
offline_datapoint_25 1573564545 1821,000
offline_datapoint_19 1573564543 167,585
offline_datapoint_8 1573564543 5151,055
offline_datapoint_21 1573564545 100515840,000
offline_datapoint_1 1573564543 47,404
offline_datapoint_20 1573564545 4937469952,000
offline_datapoint_7 1573564545 4979056640,000
offline_datapoint_6 1573564543 0,000
offline_datapoint_12 1573564543 5,071
offline_datapoint_24 1573564543 1,956
offline_datapoint_13 1573564543 5208,808
offline_datapoint_18 1573564545 0,000
offline_datapoint_0 1573564543 6438,651
offline_datapoint_16 1573564543 237,356
offline_datapoint_28 1573564543 0,903
offline_datapoint_17 1573564543 36,388
offline_datapoint_10 1573564543 98,858
offline_datapoint_29 1573564543 1,335
offline_datapoint_22 1573564543 20193,468
offline_datapoint_4 1573564543 0,009
offline_datapoint_11 1573564548 158967,000
offline_datapoint_5 1573564548 2327,000
offline_datapoint_26 1573564548 256380928,000
offline_datapoint_14 1573564548 249520128,000
offline_datapoint_3 1573564548 8871591936,000
offline_datapoint_9 1573564548 100917248,000
offline_datapoint_25 1573564548 1810,000
offline_datapoint_19 1573564546 8,660
offline_datapoint_8 1573564546 8702,613
offline_datapoint_21 1573564548 100917248,000
offline_datapoint_1 1573564546 2,331
offline_datapoint_20 1573564548 4941369344,000
offline_datapoint_7 1573564548 4990545920,000
offline_datapoint_6 1573564546 0,000
offline_datapoint_12 1573564546 8,663
offline_datapoint_24 1573564546 3,513
offline_datapoint_13 1573564546 6208,967
offline_datapoint_18 1573564548 0,000
offline_datapoint_0 1573564546 8853,491
offline_datapoint_16 1573564546 423,324
offline_datapoint_28 1573564546 0,291
offline_datapoint_17 1573564546 11,990
offline_datapoint_10 1573564546 99,525
offline_datapoint_29 1573564546 0,000
offline_datapoint_22 1573564546 10240,000
offline_datapoint_4 1573564546 0,003
offline_datapoint_11 1573564551 158967,000
offline_datapoint_5 1573564551 2315,000
offline_datapoint_26 1573564551 256352256,000
offline_datapoint_14 1573564551 249520128,000
offline_datapoint_3 1573564551 8869249024,000
offline_datapoint_9 1573564551 99946496,000
offline_datapoint_25 1573564551 1813,000
offline_datapoint_19 1573564549 0,000
offline_datapoint_8 1573564549 6163,532
offline_datapoint_21 1573564551 99946496,000
offline_datapoint_1 1573564549 0,000
offline_datapoint_20 1573564551 4941471744,000
offline_datapoint_7 1573564551 4988461056,000
offline_datapoint_6 1573564549 0,000
offline_datapoint_12 1573564549 6,550
offline_datapoint_24 1573564549 3,119
offline_datapoint_13 1573564549 5824,811
offline_datapoint_18 1573564551 0,000
offline_datapoint_0 1573564549 7587,626
offline_datapoint_16 1573564549 386,968
offline_datapoint_28 1573564549 0,391
offline_datapoint_17 1573564549 30,279
offline_datapoint_10 1573564549 99,422
offline_datapoint_29 1573564549 1,331
offline_datapoint_22 1573564549 8456,440
offline_datapoint_4 1573564549 0,004
offline_datapoint_11 1573564554 158967,000
offline_datapoint_5 1573564554 2327,000
offline_datapoint_26 1573564554 256237568,000
offline_datapoint_14 1573564554 250007552,000
offline_datapoint_3 1573564554 8906358784,000
offline_datapoint_9 1573564554 107548672,000
offline_datapoint_25 1573564554 1790,000
offline_datapoint_19 1573564552 217,601
offline_datapoint_8 1573564552 15219,087
offline_datapoint_21 1573564554 107548672,000
offline_datapoint_1 1573564552 32,373
offline_datapoint_20 1573564554 4978655232,000
offline_datapoint_7 1573564554 5037195264,000
offline_datapoint_6 1573564552 0,130
offline_datapoint_12 1573564552 22,822
offline_datapoint_24 1573564552 7,431
offline_datapoint_13 1573564552 6689,576
offline_datapoint_18 1573564554 0,000
offline_datapoint_0 1573564552 9737,999
offline_datapoint_16 1573564552 807,328
offline_datapoint_28 1573564552 1,117
offline_datapoint_17 1573564552 50,395
offline_datapoint_10 1573564552 98,675
offline_datapoint_29 1573564552 0,667
offline_datapoint_22 1573564552 21042,861
offline_datapoint_4 1573564552 0,011
offline_datapoint_11 1573564557 158967,000
offline_datapoint_5 1573564557 2356,000
offline_datapoint_26 1573564557 256294912,000
offline_datapoint_14 1573564557 248455168,000
offline_datapoint_3 1573564557 8954683392,000
offline_datapoint_9 1573564557 106426368,000
offline_datapoint_25 1573564557 1754,000
offline_datapoint_19 1573564555 586,193
offline_datapoint_8 1573564555 13831,634
offline_datapoint_21 1573564557 106426368,000
offline_datapoint_1 1573564555 92,206
offline_datapoint_20 1573564557 5027528704,000
offline_datapoint_7 1573564557 5097279488,000
offline_datapoint_6 1573564555 0,130
offline_datapoint_12 1573564555 29,135
offline_datapoint_24 1573564555 4,291
offline_datapoint_13 1573564555 5852,946
offline_datapoint_18 1573564557 0,000
offline_datapoint_0 1573564555 9564,506
offline_datapoint_16 1573564555 497,981
offline_datapoint_28 1573564555 3,077
offline_datapoint_17 1573564555 116,839
offline_datapoint_10 1573564555 96,721
offline_datapoint_29 1573564555 2,330
offline_datapoint_22 1573564555 21803,031
offline_datapoint_4 1573564555 0,031
offline_datapoint_11 1573564560 158967,000
offline_datapoint_5 1573564560 2392,000
offline_datapoint_26 1573564560 256471040,000
offline_datapoint_14 1573564560 248610816,000
offline_datapoint_3 1573564560 9041043456,000
offline_datapoint_9 1573564560 106070016,000
offline_datapoint_25 1573564560 1723,000
offline_datapoint_19 1573564558 284,163
offline_datapoint_8 1573564558 20028,627
offline_datapoint_21 1573564560 106070016,000
offline_datapoint_1 1573564558 46,080
offline_datapoint_20 1573564560 5067239424,000
offline_datapoint_7 1573564560 5157490688,000
offline_datapoint_6 1573564558 0,000
offline_datapoint_12 1573564558 39,091
offline_datapoint_24 1573564558 8,478
offline_datapoint_13 1573564558 7126,106
offline_datapoint_18 1573564560 13,000
offline_datapoint_0 1573564558 12625,705
offline_datapoint_16 1573564558 913,261
offline_datapoint_28 1573564558 1,622
offline_datapoint_17 1573564558 67,451
offline_datapoint_10 1573564558 98,100
offline_datapoint_29 1573564558 1,336
offline_datapoint_22 1573564558 21886,733
offline_datapoint_4 1573564558 0,016
offline_datapoint_11 1573564563 158967,000
offline_datapoint_5 1573564563 2401,000
offline_datapoint_26 1573564563 257052672,000
offline_datapoint_14 1573564563 249171968,000
offline_datapoint_3 1573564563 9102934016,000
offline_datapoint_9 1573564563 106176512,000
offline_datapoint_25 1573564563 1673,000
offline_datapoint_19 1573564561 564,636
offline_datapoint_8 1573564561 18833,309
offline_datapoint_21 1573564563 106176512,000
offline_datapoint_1 1573564561 72,329
offline_datapoint_20 1573564563 5092544512,000
offline_datapoint_7 1573564563 5216452608,000
offline_datapoint_6 1573564561 0,260
offline_datapoint_12 1573564561 36,982
offline_datapoint_24 1573564561 7,812
offline_datapoint_13 1573564561 7799,576
offline_datapoint_18 1573564563 0,000
offline_datapoint_0 1573564561 13091,621
offline_datapoint_16 1573564561 2010,557
offline_datapoint_28 1573564561 2,300
offline_datapoint_17 1573564561 94,328
offline_datapoint_10 1573564561 97,629
offline_datapoint_29 1573564561 1,333
offline_datapoint_22 1573564561 27523,166
offline_datapoint_4 1573564561 0,023
offline_datapoint_11 1573564566 158967,000
offline_datapoint_5 1573564566 2406,000
offline_datapoint_26 1573564566 257036288,000
offline_datapoint_14 1573564566 249618432,000
offline_datapoint_3 1573564566 9115774976,000
offline_datapoint_9 1573564566 107474944,000
offline_datapoint_25 1573564566 1649,000
offline_datapoint_19 1573564564 102,496
offline_datapoint_8 1573564564 11260,305
offline_datapoint_21 1573564566 107474944,000
offline_datapoint_1 1573564564 15,641
offline_datapoint_20 1573564566 5104824320,000
offline_datapoint_7 1573564566 5244952576,000
offline_datapoint_6 1573564564 0,130
offline_datapoint_12 1573564564 17,458
offline_datapoint_24 1573564564 5,459
offline_datapoint_13 1573564564 8643,316
offline_datapoint_18 1573564566 0,000
offline_datapoint_0 1573564564 14157,494
offline_datapoint_16 1573564564 844,598
offline_datapoint_28 1573564564 2,853
offline_datapoint_17 1573564564 65,558
offline_datapoint_10 1573564564 98,331
offline_datapoint_29 1573564564 1,664
offline_datapoint_22 1573564564 26189,970
offline_datapoint_4 1573564564 0,029
offline_datapoint_11 1573564569 158967,000
offline_datapoint_5 1573564569 2406,000
offline_datapoint_26 1573564569 257015808,000
offline_datapoint_14 1573564569 248524800,000
offline_datapoint_3 1573564569 9122603008,000
offline_datapoint_9 1573564569 106344448,000
offline_datapoint_25 1573564569 1624,000
offline_datapoint_19 1573564567 9,679
offline_datapoint_8 1573564567 6998,291
offline_datapoint_21 1573564569 106344448,000
offline_datapoint_1 1573564567 1,669
offline_datapoint_20 1573564569 5112496128,000
offline_datapoint_7 1573564569 5258821632,000
offline_datapoint_6 1573564567 0,130
offline_datapoint_12 1573564567 15,129
offline_datapoint_24 1573564567 7,953
offline_datapoint_13 1573564567 9284,775
offline_datapoint_18 1573564569 0,000
offline_datapoint_0 1573564567 15206,406
offline_datapoint_16 1573564567 378,133
offline_datapoint_28 1573564567 1,737
offline_datapoint_17 1573564567 120,816
offline_datapoint_10 1573564567 98,607
offline_datapoint_29 1573564567 4,005
offline_datapoint_22 1573564567 19570,564
offline_datapoint_4 1573564567 0,017
offline_datapoint_11 1573564572 158967,000
offline_datapoint_5 1573564572 2409,000
offline_datapoint_26 1573564572 257032192,000
offline_datapoint_14 1573564572 248623104,000
offline_datapoint_3 1573564572 9116909568,000
offline_datapoint_9 1573564572 106364928,000
offline_datapoint_25 1573564572 1629,000
offline_datapoint_19 1573564570 0,000
offline_datapoint_8 1573564570 6121,851
offline_datapoint_21 1573564572 106364928,000
offline_datapoint_1 1573564570 0,000
offline_datapoint_20 1573564572 5104984064,000
offline_datapoint_7 1573564572 5252198400,000
offline_datapoint_6 1573564570 0,260
offline_datapoint_12 1573564570 4,924
offline_datapoint_24 1573564570 2,471
offline_datapoint_13 1573564570 5654,089
offline_datapoint_18 1573564572 0,000
offline_datapoint_0 1573564570 7252,136
offline_datapoint_16 1573564570 351,903
offline_datapoint_28 1573564570 0,385
offline_datapoint_17 1573564570 14,982
offline_datapoint_10 1573564570 99,437
offline_datapoint_29 1573564570 0,000
offline_datapoint_22 1573564570 9124,978
offline_datapoint_4 1573564570 0,004
offline_datapoint_11 1573564575 158967,000
offline_datapoint_5 1573564575 2404,000
offline_datapoint_26 1573564575 257118208,000
offline_datapoint_14 1573564575 248717312,000
offline_datapoint_3 1573564575 9123655680,000
offline_datapoint_9 1573564575 106418176,000
offline_datapoint_25 1573564575 1632,000
offline_datapoint_19 1573564573 1,001
offline_datapoint_8 1573564573 5317,880
offline_datapoint_21 1573564575 106418176,000
offline_datapoint_1 1573564573 1,001
offline_datapoint_20 1573564575 5104889856,000
offline_datapoint_7 1573564575 5252472832,000
offline_datapoint_6 1573564573 0,000
offline_datapoint_12 1573564573 9,131
offline_datapoint_24 1573564573 4,824
offline_datapoint_13 1573564573 7341,165
offline_datapoint_18 1573564575 0,000
offline_datapoint_0 1573564573 11301,289
offline_datapoint_16 1573564573 298,052
offline_datapoint_28 1573564573 0,346
offline_datapoint_17 1573564573 22,362
offline_datapoint_10 1573564573 99,502
offline_datapoint_29 1573564573 2,003
offline_datapoint_22 1573564573 8856,836
offline_datapoint_4 1573564573 0,003
offline_datapoint_11 1573564578 158967,000
offline_datapoint_5 1573564578 2406,000
offline_datapoint_26 1573564578 257122304,000
offline_datapoint_14 1573564578 249040896,000
offline_datapoint_3 1573564578 9118269440,000
offline_datapoint_9 1573564578 106827776,000
offline_datapoint_25 1573564578 1629,000
offline_datapoint_19 1573564576 24,715
offline_datapoint_8 1573564576 7450,169
offline_datapoint_21 1573564578 106827776,000
offline_datapoint_1 1573564576 10,687
offline_datapoint_20 1573564578 5107593216,000
offline_datapoint_7 1573564578 5254377472,000
offline_datapoint_6 1573564576 0,130
offline_datapoint_12 1573564576 8,549
offline_datapoint_24 1573564576 4,175
offline_datapoint_13 1573564576 6761,829
offline_datapoint_18 1573564578 0,000
offline_datapoint_0 1573564576 9479,118
offline_datapoint_16 1573564576 436,850
offline_datapoint_28 1573564576 0,342
offline_datapoint_17 1573564576 13,693
offline_datapoint_10 1573564576 99,495
offline_datapoint_29 1573564576 0,000
offline_datapoint_22 1573564576 10627,122
offline_datapoint_4 1573564576 0,003
offline_datapoint_11 1573564581 158967,000
offline_datapoint_5 1573564581 2407,000
offline_datapoint_26 1573564581 257265664,000
offline_datapoint_14 1573564581 249040896,000
offline_datapoint_3 1573564581 9116807168,000
offline_datapoint_9 1573564581 106524672,000
offline_datapoint_25 1573564581 1636,000
offline_datapoint_19 1573564579 3,333
offline_datapoint_8 1573564579 32811,260
offline_datapoint_21 1573564581 106524672,000
offline_datapoint_1 1573564579 1,333
offline_datapoint_20 1573564581 5099220992,000
offline_datapoint_7 1573564581 5239476224,000
offline_datapoint_6 1573564579 0,260
offline_datapoint_12 1573564579 12,367
offline_datapoint_24 1573564579 7,943
offline_datapoint_13 1573564579 6263,668
offline_datapoint_18 1573564581 0,000
offline_datapoint_0 1573564579 8352,224
offline_datapoint_16 1573564579 260,653
offline_datapoint_28 1573564579 0,246
offline_datapoint_17 1573564579 10,666
offline_datapoint_10 1573564579 99,641
offline_datapoint_29 1573564579 0,000
offline_datapoint_22 1573564579 8480,000
offline_datapoint_4 1573564579 0,002
offline_datapoint_11 1573564584 158967,000
offline_datapoint_5 1573564584 2407,000
offline_datapoint_26 1573564584 257273856,000
offline_datapoint_14 1573564584 249073664,000
offline_datapoint_3 1573564584 9123909632,000
offline_datapoint_9 1573564584 105664512,000
offline_datapoint_25 1573564584 1630,000
offline_datapoint_19 1573564582 0,000
offline_datapoint_8 1573564582 10276,330
offline_datapoint_21 1573564584 105664512,000
offline_datapoint_1 1573564582 0,000
offline_datapoint_20 1573564584 5107007488,000
offline_datapoint_7 1573564584 5246828544,000
offline_datapoint_6 1573564582 0,000
offline_datapoint_12 1573564582 11,073
offline_datapoint_24 1573564582 6,510
offline_datapoint_13 1573564582 6104,540
offline_datapoint_18 1573564584 0,000
offline_datapoint_0 1573564582 9166,141
offline_datapoint_16 1573564582 496,269
offline_datapoint_28 1573564582 0,431
offline_datapoint_17 1573564582 31,663
offline_datapoint_10 1573564582 99,380
offline_datapoint_29 1573564582 0,000
offline_datapoint_22 1573564582 7410,526
offline_datapoint_4 1573564582 0,004
offline_datapoint_11 1573564587 158967,000
offline_datapoint_5 1573564587 2407,000
offline_datapoint_26 1573564587 257269760,000
offline_datapoint_14 1573564587 249159680,000
offline_datapoint_3 1573564587 9115930624,000
offline_datapoint_9 1573564587 105357312,000
offline_datapoint_25 1573564587 1639,000
offline_datapoint_19 1573564585 0,000
offline_datapoint_8 1573564585 2952,190
offline_datapoint_21 1573564587 105357312,000
offline_datapoint_1 1573564585 0,000
offline_datapoint_20 1573564587 5098893312,000
offline_datapoint_7 1573564587 5237817344,000
offline_datapoint_6 1573564585 0,000
offline_datapoint_12 1573564585 3,251
offline_datapoint_24 1573564585 1,170
offline_datapoint_13 1573564585 4894,569
offline_datapoint_18 1573564587 0,000
offline_datapoint_0 1573564585 5988,614
offline_datapoint_16 1573564585 227,732
offline_datapoint_28 1573564585 0,253
offline_datapoint_17 1573564585 11,986
offline_datapoint_10 1573564585 99,612
offline_datapoint_29 1573564585 0,000
offline_datapoint_22 1573564585 8277,333
offline_datapoint_4 1573564585 0,003
offline_datapoint_11 1573564590 158967,000
offline_datapoint_5 1573564590 2411,000
offline_datapoint_26 1573564590 257294336,000
offline_datapoint_14 1573564590 249159680,000
offline_datapoint_3 1573564590 9132924928,000
offline_datapoint_9 1573564590 104976384,000
offline_datapoint_25 1573564590 1630,000
offline_datapoint_19 1573564588 4,326
offline_datapoint_8 1573564588 8293,790
offline_datapoint_21 1573564590 104976384,000
offline_datapoint_1 1573564588 1,331
offline_datapoint_20 1573564590 5108822016,000
offline_datapoint_7 1573564590 5249540096,000
offline_datapoint_6 1573564588 0,260
offline_datapoint_12 1573564588 9,519
offline_datapoint_24 1573564588 4,030
offline_datapoint_13 1573564588 6126,242
offline_datapoint_18 1573564590 0,000
offline_datapoint_0 1573564588 9283,547
offline_datapoint_16 1573564588 407,018
offline_datapoint_28 1573564588 0,380
offline_datapoint_17 1573564588 18,637
offline_datapoint_10 1573564588 99,365
offline_datapoint_29 1573564588 0,666
offline_datapoint_22 1573564588 10038,857
offline_datapoint_4 1573564588 0,004
offline_datapoint_11 1573564593 158967,000
offline_datapoint_5 1573564593 2407,000
offline_datapoint_26 1573564593 257282048,000
offline_datapoint_14 1573564593 249171968,000
offline_datapoint_3 1573564593 9125355520,000
offline_datapoint_9 1573564593 105046016,000
offline_datapoint_25 1573564593 1631,000
offline_datapoint_19 1573564591 0,000
offline_datapoint_8 1573564591 6819,931
offline_datapoint_21 1573564593 105046016,000
offline_datapoint_1 1573564591 0,000
offline_datapoint_20 1573564593 5115310080,000
offline_datapoint_7 1573564593 5255569408,000
offline_datapoint_6 1573564591 0,000
offline_datapoint_12 1573564591 5,887
offline_datapoint_24 1573564591 3,259
offline_datapoint_13 1573564591 6020,746
offline_datapoint_18 1573564593 0,000
offline_datapoint_0 1573564591 7808,985
offline_datapoint_16 1573564591 403,430
offline_datapoint_28 1573564591 0,318
offline_datapoint_17 1573564591 14,682
offline_datapoint_10 1573564591 99,559
offline_datapoint_29 1573564591 0,667
offline_datapoint_22 1573564591 7970,909
offline_datapoint_4 1573564591 0,003
offline_datapoint_11 1573564596 158967,000
offline_datapoint_5 1573564596 2408,000
offline_datapoint_26 1573564596 257310720,000
offline_datapoint_14 1573564596 249241600,000
offline_datapoint_3 1573564596 9117782016,000
offline_datapoint_9 1573564596 105226240,000
offline_datapoint_25 1573564596 1639,000
offline_datapoint_19 1573564594 1,000
offline_datapoint_8 1573564594 3759,964
offline_datapoint_21 1573564596 105226240,000
offline_datapoint_1 1573564594 1,000
offline_datapoint_20 1573564596 5107208192,000
offline_datapoint_7 1573564596 5247836160,000
offline_datapoint_6 1573564594 0,000
offline_datapoint_12 1573564594 3,791
offline_datapoint_24 1573564594 2,734
offline_datapoint_13 1573564594 5065,387
offline_datapoint_18 1573564596 0,000
offline_datapoint_0 1573564594 6399,804
offline_datapoint_16 1573564594 244,954
offline_datapoint_28 1573564594 0,253
offline_datapoint_17 1573564594 9,665
offline_datapoint_10 1573564594 99,613
offline_datapoint_29 1573564594 0,000
offline_datapoint_22 1573564594 11970,207
offline_datapoint_4 1573564594 0,003
offline_datapoint_11 1573564599 158967,000
offline_datapoint_5 1573564599 2405,000
offline_datapoint_26 1573564599 257310720,000
offline_datapoint_14 1573564599 249241600,000
offline_datapoint_3 1573564599 9119637504,000
offline_datapoint_9 1573564599 105279488,000
offline_datapoint_25 1573564599 1635,000
offline_datapoint_19 1573564597 2,667
offline_datapoint_8 1573564597 7295,895
offline_datapoint_21 1573564599 105279488,000
offline_datapoint_1 1573564597 0,333
offline_datapoint_20 1573564599 5109415936,000
offline_datapoint_7 1573564599 5250887680,000
offline_datapoint_6 1573564597 0,000
offline_datapoint_12 1573564597 7,417
offline_datapoint_24 1573564597 3,646
offline_datapoint_13 1573564597 5771,847
offline_datapoint_18 1573564599 0,000
offline_datapoint_0 1573564597 8642,271
offline_datapoint_16 1573564597 351,678
offline_datapoint_28 1573564597 0,291
offline_datapoint_17 1573564597 12,667
offline_datapoint_10 1573564597 99,543
offline_datapoint_29 1573564597 0,000
offline_datapoint_22 1573564597 7626,105
offline_datapoint_4 1573564597 0,003
offline_datapoint_11 1573564602 158967,000
offline_datapoint_5 1573564602 2409,000
offline_datapoint_26 1573564602 257310720,000
offline_datapoint_14 1573564602 249241600,000
offline_datapoint_3 1573564602 9112252416,000
offline_datapoint_9 1573564602 105005056,000
offline_datapoint_25 1573564602 1643,000
offline_datapoint_19 1573564600 0,000
offline_datapoint_8 1573564600 2972,505
offline_datapoint_21 1573564602 105005056,000
offline_datapoint_1 1573564600 0,000
offline_datapoint_20 1573564602 5101555712,000
offline_datapoint_7 1573564602 5242175488,000
offline_datapoint_6 1573564600 0,000
offline_datapoint_12 1573564600 2,638
offline_datapoint_24 1573564600 1,303
offline_datapoint_13 1573564600 4851,510
offline_datapoint_18 1573564602 0,000
offline_datapoint_0 1573564600 5747,466
offline_datapoint_16 1573564600 186,866
offline_datapoint_28 1573564600 0,350
offline_datapoint_17 1573564600 26,695
offline_datapoint_10 1573564600 99,532
offline_datapoint_29 1573564600 0,667
offline_datapoint_22 1573564600 6342,400
offline_datapoint_4 1573564600 0,003
offline_datapoint_11 1573564605 158967,000
offline_datapoint_5 1573564605 2406,000
offline_datapoint_26 1573564605 257257472,000
offline_datapoint_14 1573564605 249241600,000
offline_datapoint_3 1573564605 9130942464,000
offline_datapoint_9 1573564605 105119744,000
offline_datapoint_25 1573564605 1634,000
offline_datapoint_19 1573564603 0,666
offline_datapoint_8 1573564603 7899,345
offline_datapoint_21 1573564605 105119744,000
offline_datapoint_1 1573564603 0,666
offline_datapoint_20 1573564605 5112385536,000
offline_datapoint_7 1573564605 5253976064,000
offline_datapoint_6 1573564603 0,130
offline_datapoint_12 1573564603 9,874
offline_datapoint_24 1573564603 3,902
offline_datapoint_13 1573564603 6013,650
offline_datapoint_18 1573564605 0,000
offline_datapoint_0 1573564603 9116,191
offline_datapoint_16 1573564603 396,182
offline_datapoint_28 1573564603 0,424
offline_datapoint_17 1573564603 19,643
offline_datapoint_10 1573564603 99,457
